OrderID,Date,Time,NumberOfGuests,MadeBy,HandeledBy
24526, 2016-07-29,02:37,5,1000006912,5020250
24527, 2014-12-25,22:02,5,1000013119,5021375
24528, 2014-09-01,21:58,3,1000010111,5109125
24529, 2015-08-07,05:47,3,1000002871,5025875
24530, 2016-04-04,11:08,4,1000001968,5070875
24531, 2018-04-02,12:33,5,1000008728,5092250
24532, 2017-07-28,16:18,6,1000005333,5041625
24533, 2017-12-24,02:11,4,1000008926,5085500
24534, 2017-04-26,07:26,5,1000010709,5022500
24535, 2014-05-09,16:27,1,1000013881,5068625
24536, 2017-05-24,21:20,4,1000008477,5074250
24537, 2013-05-13,00:18,5,1000003823,5010125
24538, 2018-01-24,13:39,1,1000010720,5072000
24539, 2016-12-05,08:09,3,1000010612,5031500
24540, 2015-07-29,15:09,3,1000007486,5029250
24541, 2014-06-04,13:02,1,1000009111,5054000
24542, 2016-01-15,16:14,2,1000009174,5090000
24543, 2017-07-11,08:32,4,1000014885,5001125
24544, 2013-09-16,18:40,4,1000003454,5039375
24545, 2013-05-09,13:13,3,1000003567,5055125
24546, 2018-03-07,04:47,2,1000010149,5020250
24547, 2015-10-22,05:51,6,1000013216,5041625
24548, 2014-05-21,18:15,2,1000014497,5106875
24549, 2016-10-31,12:41,6,1000006795,5111375
24550, 2016-01-15,14:38,6,1000014665,5015750
24551, 2015-03-31,17:22,6,1000007582,5042750
24552, 2018-01-24,01:22,3,1000008385,5033750
24553, 2016-12-15,06:48,2,1000011119,5011250
24554, 2014-06-20,23:35,4,1000001140,5069750
24555, 2015-04-15,07:23,2,1000012621,5045000
24556, 2015-08-02,00:20,6,1000008314,5005625
24557, 2016-05-22,17:08,6,1000002494,5097875
24558, 2015-11-25,03:58,5,1000009388,5093375
24559, 2014-01-25,17:43,1,1000002958,5047250
24560, 2013-08-28,12:18,6,1000011443,5054000
24561, 2017-05-25,19:30,3,1000006920,5006750
24562, 2014-01-28,21:26,2,1000002204,5004500
24563, 2017-03-30,00:39,6,1000002452,5070875
24564, 2014-08-03,21:49,5,1000006932,5024750
24565, 2014-01-01,22:29,6,1000004553,5043875
24566, 2015-06-15,12:42,2,1000007530,5056250
24567, 2014-06-29,10:34,4,1000010600,5058500
24568, 2014-05-05,13:49,3,1000014156,5063000
24569, 2016-05-27,18:29,6,1000008230,5036000
24570, 2013-09-05,11:53,1,1000009618,5106875
24571, 2016-04-12,19:06,4,1000012490,5042750
24572, 2017-06-10,05:46,3,1000005902,5039375
24573, 2015-05-08,17:30,5,1000010489,5097875
24574, 2017-11-30,22:36,6,1000006411,5003375
24575, 2013-08-28,14:10,2,1000009781,5042750
24576, 2017-12-27,08:41,5,1000003955,5031500
24577, 2013-05-17,13:22,2,1000007273,5065250
24578, 2016-09-18,17:33,1,1000001294,5106875
24579, 2014-10-15,10:46,1,1000013513,5046125
24580, 2017-11-04,13:29,4,1000010547,5068625
24581, 2017-06-22,12:21,6,1000008511,5054000
24582, 2014-09-30,19:19,4,1000000811,5056250
24583, 2014-11-10,09:19,6,1000013932,5032625
24584, 2016-10-17,03:49,3,1000005602,5024750
24585, 2016-07-05,11:55,1,1000009020,5095625
24586, 2018-02-18,04:32,4,1000014327,5081000
24587, 2017-03-05,10:26,4,1000014482,5059625
24588, 2016-07-14,06:46,6,1000005186,5058500
24589, 2016-07-11,12:44,3,1000007560,5039375
24590, 2018-04-13,07:33,2,1000004934,5010125
24591, 2015-11-02,01:44,3,1000014522,5011250
24592, 2018-03-11,02:40,5,1000007624,5058500
24593, 2015-02-15,13:28,4,1000002524,5082125
24594, 2014-12-17,01:32,3,1000003244,5068625
24595, 2014-12-31,02:03,2,1000007256,5075375
24596, 2017-01-25,23:55,2,1000005853,5066375
24597, 2017-02-14,14:22,3,1000004082,5092250
24598, 2016-04-21,20:09,3,1000006826,5005625
24599, 2016-05-28,19:24,1,1000012452,5039375
24600, 2015-10-04,18:06,1,1000013277,5034875
24601, 2013-11-15,05:17,2,1000001817,5054000
24602, 2018-04-16,17:12,4,1000000112,5037125
24603, 2014-07-05,10:21,2,1000002801,5064125
24604, 2017-10-12,03:41,1,1000003479,5103500
24605, 2018-03-18,17:45,5,1000004328,5067500
24606, 2014-08-26,03:14,1,1000006184,5028125
24607, 2014-12-23,05:01,5,1000004134,5088875
24608, 2013-09-14,22:26,3,1000013553,5018000
24609, 2017-05-15,07:48,3,1000007971,5081000
24610, 2015-06-07,22:40,4,1000001966,5109125
24611, 2016-08-23,15:56,1,1000008787,5040500
24612, 2014-09-28,01:26,1,1000013833,5067500
24613, 2014-05-22,22:15,2,1000004935,5010125
24614, 2017-12-21,16:48,5,1000013799,5090000
24615, 2015-03-20,03:05,1,1000011390,5034875
24616, 2013-05-03,17:02,5,1000000825,5005625
24617, 2017-03-08,03:01,5,1000006914,5072000
24618, 2014-02-10,00:57,3,1000000573,5111375
24619, 2016-04-03,18:49,5,1000002740,5088875
24620, 2017-01-26,23:18,5,1000000246,5084375
24621, 2017-12-19,02:14,5,1000010318,5091125
24622, 2016-05-05,22:09,1,1000003489,5101250
24623, 2013-09-11,14:41,5,1000008582,5023625
24624, 2016-05-24,11:34,2,1000013615,5025875
24625, 2015-04-12,06:37,6,1000007463,5039375
24626, 2016-12-04,22:35,1,1000005077,5024750
24627, 2014-04-20,15:52,6,1000008864,5006750
24628, 2017-04-17,00:42,2,1000010488,5111375
24629, 2018-01-09,17:28,4,1000008497,5102375
24630, 2017-10-10,04:02,3,1000001754,5018000
24631, 2014-02-13,04:50,5,1000005303,5067500
24632, 2016-10-07,21:50,6,1000014978,5073125
24633, 2018-02-13,06:09,4,1000009957,5018000
24634, 2015-05-08,06:30,4,1000002396,5076500
24635, 2016-03-23,11:47,6,1000005595,5041625
24636, 2013-07-01,12:35,1,1000005331,5048375
24637, 2014-04-02,22:31,2,1000005340,5031500
24638, 2015-07-28,15:51,5,1000002297,5086625
24639, 2017-06-30,23:36,6,1000006491,5012375
24640, 2017-10-14,11:50,2,1000000644,5009000
24641, 2016-08-27,12:21,2,1000004707,5046125
24642, 2017-04-20,11:29,1,1000013580,5077625
24643, 2017-12-21,01:38,2,1000005813,5088875
24644, 2017-08-14,05:36,2,1000012928,5063000
24645, 2014-07-24,13:08,4,1000000698,5027000
24646, 2016-11-02,12:55,1,1000003864,5012375
24647, 2015-03-27,15:41,1,1000005723,5056250
24648, 2017-04-05,04:09,4,1000004125,5093375
24649, 2018-01-07,19:59,6,1000010638,5038250
24650, 2016-11-05,00:23,6,1000007617,5072000
24651, 2016-07-20,19:43,2,1000002864,5088875
24652, 2013-04-26,18:58,6,1000010953,5088875
24653, 2017-09-13,19:30,2,1000011777,5111375
24654, 2017-03-10,22:46,4,1000003678,5081000
24655, 2014-07-13,09:31,1,1000010405,5007875
24656, 2014-12-08,04:22,6,1000011539,5094500
24657, 2016-07-30,06:26,5,1000014200,5000000
24658, 2015-05-05,13:25,6,1000013987,5050625
24659, 2014-11-23,21:34,1,1000014312,5097875
24660, 2018-04-03,03:02,4,1000012020,5076500
24661, 2013-07-22,18:55,5,1000003699,5037125
24662, 2015-09-14,17:11,4,1000004285,5059625
24663, 2015-04-22,00:47,1,1000000402,5019125
24664, 2016-01-30,19:34,6,1000002902,5108000
24665, 2015-11-13,07:04,4,1000005502,5059625
24666, 2013-05-14,11:45,4,1000003680,5068625
24667, 2016-06-23,00:59,3,1000012219,5024750
24668, 2014-04-07,13:35,4,1000010361,5006750
24669, 2013-08-10,09:18,6,1000002457,5001125
24670, 2017-03-25,00:31,3,1000011642,5094500
24671, 2014-04-12,10:18,5,1000012661,5028125
24672, 2016-03-23,09:16,3,1000006946,5103500
24673, 2015-05-17,16:52,3,1000014284,5041625
24674, 2015-06-17,11:21,2,1000007229,5043875
24675, 2017-01-14,09:20,6,1000001830,5055125
24676, 2017-09-09,22:43,6,1000005281,5011250
24677, 2017-02-17,07:08,1,1000004908,5043875
24678, 2014-01-18,19:57,5,1000004924,5000000
24679, 2015-09-21,13:18,6,1000013623,5010125
24680, 2018-01-21,18:59,3,1000003367,5027000
24681, 2013-10-10,12:59,6,1000007932,5106875
24682, 2016-05-20,05:17,6,1000011571,5049500
24683, 2015-10-18,18:11,5,1000007620,5052875
24684, 2017-06-20,14:57,3,1000010582,5045000
24685, 2018-02-09,12:21,1,1000005115,5065250
24686, 2017-10-28,06:29,1,1000006657,5055125
24687, 2018-02-12,11:04,1,1000013484,5075375
24688, 2013-05-19,08:59,4,1000001973,5075375
24689, 2014-07-25,08:18,1,1000011117,5109125
24690, 2018-03-16,01:05,2,1000009952,5010125
24691, 2013-04-21,08:24,6,1000011083,5042750
24692, 2014-03-02,03:05,2,1000008526,5002250
24693, 2017-04-07,00:38,1,1000010031,5041625
24694, 2016-01-27,04:36,3,1000002187,5005625
24695, 2016-06-23,13:20,4,1000013102,5097875
24696, 2017-06-01,13:25,6,1000012080,5082125
24697, 2016-12-01,15:02,3,1000007550,5034875
24698, 2015-01-14,12:46,5,1000013893,5040500
24699, 2017-06-07,19:51,4,1000006060,5102375
24700, 2017-02-17,15:59,2,1000002802,5051750
24701, 2016-12-19,06:56,1,1000006374,5013500
24702, 2016-09-12,03:13,6,1000010507,5037125
24703, 2016-05-31,10:25,4,1000005134,5021375
24704, 2013-07-25,14:12,3,1000013580,5025875
24705, 2014-02-08,08:55,4,1000008537,5042750
24706, 2015-02-06,13:11,5,1000008188,5063000
24707, 2013-09-05,20:44,2,1000009825,5109125
24708, 2016-03-01,16:42,5,1000002630,5055125
24709, 2015-02-02,02:12,1,1000013535,5102375
24710, 2016-05-23,02:07,6,1000004368,5058500
24711, 2016-04-02,22:48,3,1000006620,5024750
24712, 2014-03-01,18:39,3,1000010713,5110250
24713, 2014-08-04,03:22,3,1000011950,5096750
24714, 2014-04-24,05:33,3,1000014577,5043875
24715, 2014-02-20,01:18,1,1000013890,5065250
24716, 2017-08-16,05:02,5,1000011099,5086625
24717, 2013-08-10,14:35,5,1000013846,5043875
24718, 2015-12-29,19:10,3,1000003590,5058500
24719, 2013-09-01,01:30,4,1000014160,5064125
24720, 2016-08-28,02:45,1,1000003223,5076500
24721, 2015-05-27,00:00,3,1000010223,5078750
24722, 2015-11-07,21:41,2,1000007969,5100125
24723, 2013-12-29,00:55,6,1000001936,5004500
24724, 2017-12-08,23:01,1,1000004331,5081000
24725, 2013-07-15,13:23,6,1000002530,5070875
24726, 2017-02-22,17:34,6,1000002683,5021375
24727, 2016-10-24,02:06,4,1000010895,5002250
24728, 2015-02-13,05:40,6,1000003154,5073125
24729, 2015-06-26,04:38,1,1000010674,5105750
24730, 2015-10-15,14:05,6,1000002618,5105750
24731, 2015-01-29,12:05,5,1000008436,5009000
24732, 2013-08-17,18:16,1,1000014022,5099000
24733, 2016-05-12,06:00,1,1000008275,5038250
24734, 2016-05-30,06:04,4,1000005115,5076500
24735, 2015-07-03,11:04,2,1000003845,5086625
24736, 2013-09-08,12:34,3,1000004659,5039375
24737, 2015-08-13,09:25,4,1000012864,5091125
24738, 2014-03-12,09:07,6,1000001867,5049500
24739, 2014-11-13,23:51,2,1000001826,5016875
24740, 2014-03-21,19:40,5,1000000075,5014625
24741, 2015-06-30,14:12,3,1000014814,5100125
24742, 2017-03-13,13:32,3,1000003996,5106875
24743, 2014-05-29,06:07,5,1000010707,5056250
24744, 2015-07-21,20:18,6,1000004199,5064125
24745, 2014-08-20,23:02,3,1000002072,5095625
24746, 2013-07-31,16:22,1,1000003441,5108000
24747, 2016-06-08,07:29,6,1000012848,5033750
24748, 2013-06-29,05:40,2,1000010349,5100125
24749, 2014-10-26,20:07,4,1000014656,5109125
24750, 2016-10-11,01:19,4,1000000415,5034875
24751, 2016-05-10,17:17,6,1000002472,5041625
24752, 2016-11-10,22:25,4,1000005664,5077625
24753, 2016-05-04,10:13,3,1000008007,5049500
24754, 2017-07-11,15:40,5,1000006324,5009000
24755, 2018-03-06,08:04,3,1000004352,5058500
24756, 2013-12-18,04:35,3,1000004180,5005625
24757, 2016-02-15,02:09,1,1000008716,5002250
24758, 2014-09-25,11:01,6,1000003070,5090000
24759, 2016-02-17,09:37,1,1000008518,5082125
24760, 2014-07-30,04:41,1,1000004522,5069750
24761, 2017-03-09,01:43,1,1000005528,5066375
24762, 2016-01-28,13:59,5,1000011172,5075375
24763, 2013-11-03,22:37,3,1000006770,5022500
24764, 2016-12-08,19:26,2,1000005743,5006750
24765, 2014-03-06,14:51,2,1000005506,5063000
24766, 2015-04-21,02:54,5,1000005378,5052875
24767, 2017-04-30,10:20,5,1000004963,5055125
24768, 2016-04-04,23:45,4,1000010192,5020250
24769, 2016-09-10,03:55,2,1000001055,5010125
24770, 2017-01-16,09:29,1,1000002283,5103500
24771, 2017-06-24,17:28,5,1000004139,5041625
24772, 2016-01-27,15:46,2,1000012175,5024750
24773, 2015-12-24,09:08,1,1000012029,5069750
24774, 2014-09-06,14:16,5,1000000463,5012375
24775, 2016-11-17,00:26,3,1000013608,5081000
24776, 2015-02-12,03:29,3,1000000270,5106875
24777, 2014-03-26,21:52,4,1000008296,5019125
24778, 2014-06-28,21:45,6,1000005317,5049500
24779, 2018-02-23,14:00,3,1000008603,5087750
24780, 2016-07-21,01:03,4,1000001957,5009000
24781, 2015-08-25,19:47,1,1000008899,5109125
24782, 2013-11-18,05:32,4,1000003423,5076500
24783, 2013-11-28,01:41,4,1000011550,5018000
24784, 2015-03-15,10:52,1,1000012667,5052875
24785, 2017-11-26,19:11,4,1000003065,5050625
24786, 2014-10-23,01:17,3,1000004330,5007875
24787, 2016-07-09,15:59,4,1000010029,5009000
24788, 2015-03-06,13:52,1,1000002694,5063000
24789, 2016-11-19,05:04,3,1000011286,5043875
24790, 2014-06-20,23:40,6,1000000652,5000000
24791, 2015-02-15,20:33,6,1000002704,5103500
24792, 2015-05-02,20:57,3,1000008588,5034875
24793, 2017-02-07,22:01,3,1000009862,5021375
24794, 2013-09-20,19:32,5,1000010196,5081000
24795, 2017-09-14,10:47,1,1000007481,5075375
24796, 2018-04-16,01:58,3,1000009835,5087750
24797, 2014-09-10,13:07,2,1000000335,5090000
24798, 2017-02-04,07:45,5,1000007399,5092250
24799, 2016-01-16,14:44,6,1000007606,5009000
24800, 2016-09-05,19:35,6,1000001955,5066375
24801, 2015-01-11,12:15,4,1000014517,5076500
24802, 2015-09-02,22:46,4,1000011559,5090000
24803, 2014-03-18,10:48,4,1000009891,5104625
24804, 2016-10-04,15:58,1,1000005661,5003375
24805, 2015-06-08,04:53,1,1000005083,5047250
24806, 2015-07-06,14:46,2,1000000099,5095625
24807, 2018-02-02,01:42,2,1000013639,5045000
24808, 2018-01-08,09:18,3,1000011343,5018000
24809, 2014-08-09,17:09,3,1000004460,5070875
24810, 2013-05-02,08:54,1,1000013179,5065250
24811, 2018-02-17,06:14,2,1000012843,5021375
24812, 2014-05-26,19:13,3,1000006439,5108000
24813, 2015-07-17,03:02,3,1000012003,5068625
24814, 2014-03-16,16:48,4,1000006690,5093375
24815, 2013-11-11,14:37,2,1000013404,5081000
24816, 2014-05-14,09:45,5,1000000454,5079875
24817, 2015-04-27,13:14,2,1000001124,5031500
24818, 2015-11-27,19:35,1,1000003180,5072000
24819, 2014-09-19,16:53,6,1000007071,5030375
24820, 2015-01-24,10:49,5,1000004792,5105750
24821, 2017-12-29,12:34,1,1000008373,5045000
24822, 2014-11-22,01:54,1,1000004941,5110250
24823, 2015-03-16,08:55,1,1000013435,5106875
24824, 2017-03-31,04:28,4,1000009036,5073125
24825, 2016-10-31,15:21,2,1000007388,5043875
24826, 2014-01-11,04:06,5,1000009470,5049500
24827, 2018-01-10,05:00,2,1000003031,5096750
24828, 2016-08-05,12:39,6,1000012734,5104625
24829, 2017-04-22,05:56,2,1000006024,5002250
24830, 2016-05-09,19:41,4,1000003022,5045000
24831, 2016-07-05,17:57,3,1000000648,5013500
24832, 2015-10-06,23:58,3,1000001929,5003375
24833, 2017-01-22,16:28,2,1000001533,5099000
24834, 2014-08-26,05:38,2,1000008301,5070875
24835, 2016-06-23,13:36,4,1000011751,5101250
24836, 2013-07-11,23:57,1,1000007773,5027000
24837, 2015-06-17,05:30,6,1000014042,5075375
24838, 2016-03-15,19:49,4,1000001950,5073125
24839, 2014-01-05,07:13,5,1000014401,5003375
24840, 2017-09-25,18:57,2,1000002961,5057375
24841, 2017-11-12,12:04,3,1000011190,5096750
24842, 2014-03-15,12:50,6,1000001949,5106875
24843, 2018-03-17,00:05,3,1000007679,5021375
24844, 2014-01-29,20:01,4,1000009431,5075375
24845, 2016-11-15,21:16,3,1000002157,5021375
24846, 2015-04-19,19:25,4,1000011415,5024750
24847, 2015-12-22,20:06,4,1000001930,5038250
24848, 2017-05-08,22:36,1,1000003001,5016875
24849, 2014-12-04,14:59,4,1000009203,5060750
24850, 2017-02-17,16:27,1,1000014520,5043875
24851, 2016-07-07,03:56,6,1000002583,5075375
24852, 2015-06-15,00:15,5,1000006817,5110250
24853, 2016-10-13,19:37,2,1000009374,5086625
24854, 2014-06-20,14:17,3,1000002094,5003375
24855, 2014-02-10,16:03,4,1000012196,5068625
24856, 2014-08-09,09:55,3,1000010965,5100125
24857, 2014-11-01,06:52,5,1000002339,5070875
24858, 2013-09-15,11:56,3,1000003144,5027000
24859, 2015-09-03,08:24,6,1000008417,5086625
24860, 2014-08-23,09:12,3,1000013899,5041625
24861, 2013-07-03,02:26,3,1000000072,5046125
24862, 2016-04-12,11:52,1,1000008179,5087750
24863, 2015-09-04,18:56,4,1000007939,5057375
24864, 2016-06-12,16:04,4,1000003400,5027000
24865, 2014-02-20,21:15,1,1000012325,5064125
24866, 2013-05-27,18:32,3,1000004097,5030375
24867, 2017-12-26,00:50,5,1000006676,5110250
24868, 2017-03-26,13:35,3,1000003102,5103500
24869, 2015-04-03,18:13,3,1000007924,5038250
24870, 2015-05-28,17:38,2,1000007055,5068625
24871, 2018-01-06,15:26,2,1000003194,5022500
24872, 2017-07-04,03:58,5,1000005078,5033750
24873, 2015-06-01,17:11,6,1000004466,5045000
24874, 2017-09-05,04:12,1,1000005167,5066375
24875, 2013-06-11,05:32,2,1000003268,5102375
24876, 2016-05-10,00:56,3,1000011696,5007875
24877, 2016-02-03,05:29,3,1000010831,5019125
24878, 2017-03-08,17:49,1,1000005485,5088875
24879, 2015-08-03,01:36,6,1000010833,5052875
24880, 2014-10-03,15:05,1,1000001607,5073125
24881, 2014-02-22,20:57,5,1000011541,5012375
24882, 2016-05-17,15:10,3,1000001440,5034875
24883, 2013-09-04,21:23,4,1000012136,5070875
24884, 2013-08-18,22:14,6,1000009570,5063000
24885, 2014-12-30,11:30,1,1000002403,5028125
24886, 2017-01-15,22:04,6,1000011375,5021375
24887, 2016-09-23,19:25,1,1000006408,5006750
24888, 2017-09-14,12:18,4,1000005620,5043875
24889, 2014-03-24,03:22,3,1000010062,5104625
24890, 2017-02-19,08:39,1,1000002354,5060750
24891, 2015-08-25,20:14,6,1000013694,5082125
24892, 2016-02-02,23:59,3,1000013445,5027000
24893, 2016-08-14,17:00,5,1000012831,5074250
24894, 2014-03-02,08:04,6,1000009818,5052875
24895, 2013-08-09,18:00,1,1000014309,5066375
24896, 2014-07-25,13:56,6,1000002440,5093375
24897, 2015-06-12,11:06,4,1000004599,5015750
24898, 2016-08-07,02:29,5,1000008743,5104625
24899, 2013-10-01,17:59,2,1000011874,5034875
24900, 2015-09-22,17:19,6,1000001396,5085500
24901, 2016-06-08,16:48,4,1000000522,5057375
24902, 2014-07-01,08:42,1,1000014344,5041625
24903, 2017-01-18,21:27,2,1000009184,5014625
24904, 2017-01-05,01:55,5,1000006945,5084375
24905, 2017-07-04,10:46,5,1000013406,5033750
24906, 2014-12-27,11:24,5,1000011442,5109125
24907, 2015-01-02,15:11,4,1000010940,5054000
24908, 2017-02-24,11:24,4,1000011946,5082125
24909, 2016-11-18,23:01,4,1000009619,5046125
24910, 2017-09-13,06:30,3,1000000213,5010125
24911, 2013-05-21,18:06,1,1000009930,5093375
24912, 2015-11-10,13:48,5,1000008357,5088875
24913, 2014-12-15,22:11,3,1000006574,5001125
24914, 2013-11-30,02:04,6,1000009467,5054000
24915, 2014-06-14,03:39,6,1000000946,5097875
24916, 2017-12-06,00:09,4,1000010855,5048375
24917, 2015-07-08,17:36,4,1000000810,5099000
24918, 2016-06-10,16:12,5,1000008954,5042750
24919, 2015-01-24,23:37,2,1000009310,5081000
24920, 2015-12-20,20:24,2,1000010070,5040500
24921, 2016-06-11,10:10,5,1000010352,5096750
24922, 2014-02-27,03:20,4,1000002476,5020250
24923, 2015-09-05,23:16,5,1000012705,5006750
24924, 2015-06-01,00:35,4,1000008087,5067500
24925, 2014-04-13,04:04,3,1000011492,5076500
24926, 2013-10-25,01:51,3,1000010038,5011250
24927, 2013-05-30,01:01,5,1000014011,5013500
24928, 2017-10-28,09:26,5,1000005230,5064125
24929, 2014-03-02,14:39,3,1000010617,5031500
24930, 2017-07-05,23:16,6,1000009685,5049500
24931, 2016-10-05,23:49,1,1000012173,5090000
24932, 2018-03-03,09:01,5,1000010061,5070875
24933, 2018-01-04,21:14,6,1000010645,5064125
24934, 2013-12-13,20:10,1,1000012547,5020250
24935, 2013-04-19,21:42,5,1000011535,5041625
24936, 2017-08-04,18:44,6,1000011837,5002250
24937, 2013-09-14,11:17,2,1000013436,5036000
24938, 2013-07-16,22:58,1,1000014623,5031500
24939, 2014-07-01,13:56,6,1000005650,5096750
24940, 2017-10-18,23:41,3,1000012890,5083250
24941, 2015-05-05,05:49,6,1000012974,5087750
24942, 2015-12-31,08:56,2,1000013226,5012375
24943, 2013-06-27,01:00,4,1000004678,5002250
24944, 2014-05-31,13:30,5,1000005374,5000000
24945, 2014-05-10,06:05,6,1000014505,5052875
24946, 2015-05-07,15:11,2,1000008225,5081000
24947, 2013-11-20,05:24,5,1000000809,5110250
24948, 2017-05-13,09:30,1,1000007321,5025875
24949, 2017-08-21,04:14,6,1000010266,5030375
24950, 2017-11-26,17:16,2,1000005426,5110250
24951, 2018-02-06,02:38,4,1000012795,5101250
24952, 2013-08-02,19:01,1,1000004636,5019125
24953, 2014-06-29,16:15,1,1000003496,5038250
24954, 2015-08-17,20:28,5,1000009566,5110250
24955, 2013-11-08,09:42,4,1000010678,5064125
24956, 2017-02-01,13:54,1,1000009647,5085500
24957, 2016-11-20,23:33,4,1000014377,5002250
24958, 2013-04-17,19:38,3,1000004647,5007875
24959, 2015-11-01,17:50,3,1000009298,5108000
24960, 2014-05-05,04:31,4,1000010071,5083250
24961, 2016-12-14,05:58,5,1000001837,5018000
24962, 2017-10-24,22:50,4,1000005122,5056250
24963, 2015-05-15,15:33,1,1000003483,5058500
24964, 2017-02-11,18:11,6,1000014520,5045000
24965, 2014-12-24,13:08,1,1000014360,5075375
24966, 2014-04-02,19:54,3,1000010991,5049500
24967, 2017-09-26,04:42,4,1000007432,5069750
24968, 2014-03-12,03:29,5,1000007075,5052875
24969, 2017-07-22,05:27,1,1000000197,5021375
24970, 2014-12-17,03:35,5,1000010048,5000000
24971, 2015-05-19,19:25,3,1000001519,5056250
24972, 2014-08-03,04:36,1,1000010751,5000000
24973, 2016-03-19,17:08,3,1000001647,5046125
24974, 2013-11-09,05:54,1,1000013198,5076500
24975, 2013-05-14,21:30,4,1000006201,5049500
24976, 2015-01-08,18:29,5,1000010980,5024750
24977, 2015-02-05,01:52,4,1000011543,5081000
24978, 2016-03-01,08:47,1,1000000838,5095625
24979, 2015-09-26,23:26,5,1000001135,5060750
24980, 2017-01-01,03:24,2,1000008995,5043875
24981, 2014-02-01,16:06,4,1000002700,5010125
24982, 2017-09-28,06:49,1,1000011109,5001125
24983, 2013-09-13,11:52,6,1000010792,5004500
24984, 2018-03-14,19:12,5,1000008855,5109125
24985, 2016-08-17,19:08,4,1000010701,5103500
24986, 2015-10-27,03:14,4,1000014853,5072000
24987, 2017-11-27,12:39,6,1000014790,5055125
24988, 2017-09-17,15:31,6,1000007211,5015750
24989, 2015-03-03,02:53,5,1000003179,5025875
24990, 2015-05-12,17:44,3,1000003307,5058500
24991, 2013-06-12,19:56,4,1000010741,5027000
24992, 2013-10-02,05:23,3,1000012476,5039375
24993, 2013-06-25,12:31,2,1000012003,5019125
24994, 2013-07-28,02:55,5,1000003047,5101250
24995, 2015-05-19,09:30,6,1000007140,5036000
24996, 2014-03-21,19:41,6,1000008487,5097875
24997, 2013-05-14,15:51,4,1000000817,5039375
24998, 2014-05-12,04:48,5,1000001607,5069750
24999, 2015-05-09,23:05,6,1000003508,5047250
25000, 2016-05-23,06:40,3,1000003587,5102375
25001, 2015-01-17,03:31,3,1000009110,5101250
25002, 2018-03-20,14:35,1,1000001251,5058500
25003, 2018-02-08,07:19,2,1000012057,5095625
25004, 2016-02-29,07:42,2,1000009326,5049500
25005, 2015-09-27,22:20,4,1000009556,5073125
25006, 2014-06-18,19:47,5,1000011500,5047250
25007, 2018-03-16,21:17,6,1000002748,5032625
25008, 2018-02-23,09:28,6,1000001401,5052875
25009, 2016-02-01,05:14,4,1000008884,5054000
25010, 2015-11-12,19:35,4,1000013416,5021375
25011, 2014-04-13,14:45,3,1000011567,5011250
25012, 2016-12-13,14:55,5,1000004129,5041625
25013, 2015-12-25,18:04,3,1000013541,5072000
25014, 2017-11-08,22:28,4,1000000322,5037125
25015, 2013-10-08,20:43,4,1000003803,5084375
25016, 2017-05-22,00:27,1,1000004256,5025875
25017, 2013-10-18,20:27,6,1000011357,5101250
25018, 2013-11-27,02:34,3,1000005087,5041625
25019, 2016-07-09,15:17,2,1000003469,5051750
25020, 2015-06-10,00:21,1,1000004655,5109125
25021, 2017-11-25,18:04,6,1000005940,5000000
25022, 2016-04-26,17:14,1,1000003922,5054000
25023, 2017-08-16,01:25,5,1000011100,5063000
25024, 2014-12-11,12:53,5,1000013530,5015750
25025, 2016-02-14,20:50,3,1000006364,5001125
25026, 2016-11-18,01:10,6,1000014567,5063000
25027, 2015-03-31,21:06,5,1000000195,5064125
25028, 2017-08-11,15:47,3,1000001567,5067500
25029, 2014-01-30,00:13,5,1000006567,5110250
25030, 2015-01-01,07:45,5,1000001625,5052875
25031, 2013-07-26,12:57,4,1000005357,5108000
25032, 2017-04-16,03:00,4,1000010694,5083250
25033, 2017-04-20,09:12,3,1000003046,5058500
25034, 2016-10-02,02:13,2,1000002506,5105750
25035, 2015-08-14,19:04,1,1000014974,5004500
25036, 2015-01-10,09:15,2,1000014803,5013500
25037, 2015-10-11,05:58,4,1000001835,5021375
25038, 2016-01-19,12:16,2,1000011209,5010125
25039, 2016-07-31,12:11,4,1000012111,5073125
25040, 2014-03-20,15:01,2,1000006821,5031500
25041, 2016-10-10,05:04,2,1000007921,5095625
25042, 2015-02-01,10:42,5,1000005433,5000000
25043, 2013-11-24,21:03,2,1000012126,5028125
25044, 2013-10-13,16:43,6,1000008602,5034875
25045, 2013-04-18,21:38,2,1000009510,5051750
25046, 2017-02-11,15:15,5,1000006457,5043875
25047, 2016-04-30,18:31,1,1000002409,5072000
25048, 2017-05-10,09:24,4,1000007868,5028125
25049, 2014-04-12,07:07,2,1000009767,5009000
25050, 2017-10-14,07:11,6,1000011135,5001125
25051, 2014-05-19,03:26,1,1000010039,5011250
25052, 2015-06-19,20:34,3,1000003384,5010125
25053, 2013-12-21,16:10,3,1000008334,5021375
25054, 2016-09-11,17:51,2,1000006814,5081000
25055, 2014-10-03,01:06,3,1000013443,5046125
25056, 2017-10-20,11:22,4,1000004319,5108000
25057, 2016-05-23,00:12,1,1000000642,5024750
25058, 2014-03-18,16:16,1,1000010382,5066375
25059, 2017-01-18,10:54,3,1000008161,5093375
25060, 2013-12-19,02:24,6,1000014215,5067500
25061, 2015-03-05,17:05,5,1000003485,5046125
25062, 2015-08-08,11:45,6,1000001309,5046125
