OrderID,IMO_Number,Room_Number,Voyage_Code
21034,9104005,659,143
21035,9192351,321,126
21036,9104005,345,143
21037,9228186,102,104
21038,9103996,410,111
21039,9103996,440,131
21040,9103996,405,142
21041,9228186,625,130
21042,9103996,433,137
21043,9103996,203,113
21044,9228186,630,130
21045,9192363,488,119
21046,9103996,290,105
21047,9228186,685,130
21048,9187887,441,145
21049,9104005,341,114
21050,9192351,213,146
21051,9103996,527,101
21052,9192363,68,119
21053,9228186,538,149
21054,9150913,23,109
21055,9215490,556,148
21056,9104005,699,107
21057,9215490,249,148
21058,9192363,381,119
21059,9192363,191,147
21060,9103996,49,137
21061,9192363,48,140
21062,9103996,221,131
21063,9192351,659,123
21064,9104005,651,107
21065,9103996,237,142
21066,9187887,316,135
21067,9104005,237,117
21068,9150913,453,133
21069,9104005,142,117
21070,9215490,564,128
21071,9169550,356,132
21072,9169550,114,110
21073,9103996,572,142
21074,9103996,545,105
21075,9192351,110,100
21076,9187887,648,106
21077,9150913,557,133
21078,9169550,408,136
21079,9103996,110,111
21080,9192363,497,116
21081,9215490,519,139
21082,9187887,219,106
21083,9150913,54,112
21084,9103996,67,105
21085,9150913,10,133
21086,9103996,496,125
21087,9150913,399,141
21088,9103996,697,142
21089,9187887,642,124
21090,9103996,347,137
21091,9169550,380,132
21092,9215490,217,120
21093,9150913,106,109
21094,9103996,152,125
21095,9169550,535,110
21096,9192351,650,126
21097,9103996,631,111
21098,9104005,130,107
21099,9103996,348,131
21100,9192351,150,123
21101,9215490,276,148
21102,9192363,244,140
21103,9228186,14,104
21104,9150913,440,103
21105,9103996,59,101
21106,9215490,158,120
21107,9192363,18,147
21108,9192351,120,138
21109,9228186,407,122
21110,9192363,611,140
21111,9228186,117,130
21112,9192363,269,119
21113,9228186,356,149
21114,9228186,349,127
21115,9103996,112,111
21116,9150913,131,103
21117,9192351,10,100
21118,9150913,29,112
21119,9103996,359,113
21120,9187887,91,145
21121,9104005,576,107
21122,9169550,76,110
21123,9192351,206,129
21124,9103996,429,118
21125,9103996,625,131
21126,9228186,522,122
21127,9228186,268,122
21128,9169550,659,110
21129,9187887,278,106
21130,9103996,95,101
21131,9150913,291,103
21132,9103996,40,125
21133,9103996,415,134
21134,9192363,375,119
21135,9192351,589,115
21136,9192363,430,140
21137,9103996,14,111
21138,9192363,529,147
21139,9103996,187,134
21140,9192363,255,116
21141,9192363,281,119
21142,9103996,28,101
21143,9150913,435,109
21144,9192363,69,116
21145,9103996,130,113
21146,9104005,24,114
21147,9228186,569,149
21148,9215490,311,108
21149,9228186,526,122
21150,9228186,87,130
21151,9192363,298,119
21152,9104005,62,107
21153,9228186,542,102
21154,9192351,418,126
21155,9103996,398,101
21156,9169550,639,144
21157,9187887,652,124
21158,9103996,595,111
21159,9192363,110,147
21160,9169550,171,144
21161,9103996,343,111
21162,9169550,47,136
21163,9103996,260,105
21164,9192363,87,147
21165,9192351,500,138
21166,9104005,216,117
21167,9103996,609,113
21168,9187887,688,124
21169,9192363,309,116
21170,9192351,293,129
21171,9187887,414,135
21172,9104005,555,143
21173,9103996,499,105
21174,9103996,194,134
21175,9104005,676,114
21176,9192363,201,116
21177,9104005,544,143
21178,9192351,280,123
21179,9103996,222,111
21180,9150913,407,133
21181,9192351,261,123
21182,9192351,377,123
21183,9215490,609,128
21184,9104005,517,143
21185,9103996,155,142
21186,9103996,51,105
21187,9169550,261,136
21188,9228186,237,102
21189,9104005,142,114
21190,9228186,572,102
21191,9187887,371,135
21192,9192363,526,119
21193,9187887,597,145
21194,9104005,18,107
21195,9187887,674,145
21196,9103996,301,105
21197,9103996,220,131
21198,9192351,308,123
21199,9150913,290,141
21200,9187887,322,124
21201,9215490,696,148
21202,9187887,655,106
21203,9103996,151,142
21204,9192363,355,116
21205,9169550,625,136
21206,9192351,137,138
21207,9215490,601,120
21208,9215490,252,108
21209,9228186,142,102
21210,9215490,160,128
21211,9103996,434,142
21212,9150913,521,103
21213,9150913,488,112
21214,9104005,482,143
21215,9192363,415,119
21216,9228186,336,149
21217,9103996,294,113
21218,9150913,517,141
21219,9103996,234,118
21220,9192351,559,123
21221,9150913,240,112
21222,9169550,128,136
21223,9215490,503,148
21224,9192351,339,123
21225,9104005,529,114
21226,9192351,37,129
21227,9192351,107,129
21228,9103996,688,101
21229,9215490,174,148
21230,9104005,577,117
21231,9104005,610,143
21232,9187887,358,145
21233,9104005,249,107
21234,9187887,613,135
21235,9103996,256,111
21236,9103996,439,134
21237,9228186,472,102
21238,9103996,21,111
21239,9192351,39,129
21240,9169550,131,132
21241,9192351,696,115
21242,9104005,687,117
21243,9104005,174,107
21244,9192363,382,147
21245,9103996,153,113
21246,9104005,62,143
21247,9228186,419,122
21248,9215490,663,139
21249,9228186,662,149
21250,9228186,509,149
21251,9215490,283,108
21252,9103996,559,137
21253,9169550,692,136
21254,9169550,32,110
21255,9192363,118,140
21256,9103996,377,131
21257,9192351,252,121
21258,9103996,321,113
21259,9192351,49,121
21260,9169550,589,110
21261,9169550,6,132
21262,9104005,131,143
21263,9187887,691,106
21264,9104005,638,107
21265,9192351,492,146
21266,9150913,219,103
21267,9150913,294,133
21268,9103996,631,101
21269,9103996,612,134
21270,9192351,483,138
21271,9228186,671,130
21272,9103996,600,131
21273,9103996,450,125
21274,9192351,115,138
21275,9103996,233,125
21276,9192363,408,116
21277,9228186,78,149
21278,9103996,454,137
21279,9215490,265,128
21280,9192351,412,126
21281,9104005,67,107
21282,9104005,345,143
21283,9192363,109,147
21284,9103996,40,125
21285,9215490,518,108
21286,9192351,625,126
21287,9192363,45,147
21288,9104005,676,143
21289,9104005,491,107
21290,9192351,51,129
21291,9103996,93,125
21292,9169550,188,136
21293,9103996,217,113
21294,9228186,674,122
21295,9192363,515,140
21296,9103996,494,111
21297,9150913,622,109
21298,9192363,427,119
21299,9192351,346,121
21300,9192351,473,126
21301,9169550,562,132
21302,9215490,517,139
21303,9192351,319,138
21304,9187887,216,135
21305,9150913,372,109
21306,9103996,600,137
21307,9103996,604,101
21308,9192351,380,126
21309,9192363,264,140
21310,9103996,561,111
21311,9192351,403,100
21312,9228186,470,104
21313,9103996,491,118
21314,9103996,432,137
21315,9103996,606,131
21316,9169550,574,132
21317,9228186,291,149
21318,9228186,9,104
21319,9150913,694,141
21320,9215490,679,108
21321,9192363,268,147
21322,9192363,257,140
21323,9103996,125,131
21324,9192351,264,115
21325,9150913,648,141
21326,9104005,242,107
21327,9150913,210,133
21328,9103996,264,118
21329,9103996,303,134
21330,9215490,626,148
21331,9169550,31,144
21332,9150913,609,103
21333,9215490,269,128
21334,9150913,81,109
21335,9228186,527,149
21336,9103996,225,125
21337,9215490,229,128
21338,9169550,376,144
21339,9192351,428,138
21340,9187887,646,124
21341,9215490,558,128
21342,9103996,102,137
21343,9103996,212,134
21344,9228186,242,130
21345,9192351,555,126
21346,9192363,666,116
21347,9215490,389,108
21348,9215490,88,108
21349,9103996,68,125
21350,9104005,286,143
21351,9104005,22,114
21352,9150913,683,141
21353,9103996,127,142
21354,9192351,341,121
21355,9228186,134,149
21356,9192351,537,146
21357,9103996,358,118
21358,9103996,625,134
21359,9104005,66,117
21360,9150913,493,112
21361,9169550,677,110
21362,9169550,561,132
21363,9228186,645,130
21364,9150913,506,103
21365,9104005,85,114
21366,9215490,514,148
21367,9192363,471,119
21368,9192351,443,121
21369,9192351,8,126
21370,9150913,241,109
21371,9104005,339,107
21372,9103996,380,111
21373,9192363,514,116
21374,9228186,373,102
21375,9192351,217,126
21376,9150913,273,112
21377,9187887,323,124
21378,9103996,623,101
21379,9103996,478,118
21380,9192351,669,123
21381,9187887,641,106
21382,9215490,193,108
21383,9150913,181,141
21384,9103996,413,134
21385,9103996,370,113
21386,9192351,56,121
21387,9228186,88,122
21388,9228186,663,102
21389,9104005,54,107
21390,9169550,596,110
21391,9103996,674,134
21392,9187887,10,145
21393,9192363,499,140
21394,9187887,583,135
21395,9228186,656,122
21396,9187887,670,135
21397,9187887,316,135
21398,9228186,92,104
21399,9192363,459,140
21400,9192363,685,119
21401,9192363,603,147
21402,9228186,151,122
21403,9187887,345,145
21404,9187887,462,124
21405,9228186,269,122
21406,9103996,595,111
21407,9150913,209,109
21408,9192363,225,140
21409,9104005,249,143
21410,9169550,556,144
21411,9228186,565,104
21412,9192351,73,129
21413,9187887,638,106
21414,9215490,382,148
21415,9104005,682,117
21416,9150913,244,133
21417,9228186,438,130
21418,9192363,645,147
21419,9192351,400,115
21420,9169550,48,136
21421,9215490,91,139
21422,9103996,449,118
21423,9228186,79,149
21424,9169550,454,136
21425,9192363,343,116
21426,9228186,164,104
21427,9187887,632,106
21428,9187887,16,124
21429,9103996,269,134
21430,9187887,555,145
21431,9215490,222,128
21432,9103996,67,134
21433,9103996,411,131
21434,9169550,167,144
21435,9104005,384,107
21436,9192363,653,140
21437,9215490,630,128
21438,9215490,354,128
21439,9228186,626,149
21440,9103996,137,125
21441,9192363,421,119
21442,9192351,594,100
21443,9192363,50,140
21444,9103996,283,131
21445,9192351,489,121
21446,9103996,620,131
21447,9169550,236,136
21448,9103996,445,105
21449,9192351,333,100
21450,9103996,471,134
21451,9150913,135,109
21452,9228186,582,127
21453,9169550,34,136
21454,9192351,462,100
21455,9150913,279,141
21456,9192351,661,121
21457,9103996,48,118
21458,9150913,193,109
21459,9228186,266,130
21460,9192363,501,147
21461,9228186,539,127
21462,9192351,229,126
21463,9215490,676,120
21464,9215490,284,128
21465,9228186,531,130
21466,9169550,689,144
21467,9215490,269,120
21468,9215490,586,139
21469,9104005,99,114
21470,9103996,176,137
21471,9215490,633,128
21472,9150913,512,112
21473,9104005,165,107
21474,9169550,45,132
21475,9187887,222,106
21476,9103996,493,131
21477,9150913,397,112
21478,9187887,316,106
21479,9169550,681,144
21480,9104005,40,114
21481,9215490,517,139
21482,9228186,111,104
21483,9169550,125,132
21484,9215490,128,128
21485,9103996,168,105
21486,9192351,587,123
21487,9192363,593,116
21488,9192363,493,119
21489,9103996,161,131
21490,9103996,603,134
21491,9169550,574,110
21492,9187887,584,145
21493,9192363,577,119
21494,9150913,284,112
21495,9192351,267,123
21496,9228186,497,104
21497,9187887,392,145
21498,9215490,558,139
21499,9104005,316,107
21500,9103996,269,101
21501,9228186,391,127
21502,9215490,397,120
21503,9192351,164,123
21504,9150913,271,103
21505,9169550,60,136
21506,9187887,82,124
21507,9192351,623,123
21508,9215490,652,108
21509,9103996,155,105
21510,9192351,450,100
21511,9228186,208,102
21512,9103996,218,101
21513,9169550,501,132
21514,9192351,95,123
21515,9187887,185,145
21516,9169550,109,144
21517,9104005,82,117
21518,9187887,152,124
21519,9215490,668,108
21520,9150913,394,141
21521,9103996,448,125
21522,9192351,482,129
21523,9192351,250,121
21524,9169550,451,136
21525,9228186,126,127
21526,9150913,574,109
21527,9150913,141,112
21528,9192351,91,146
21529,9150913,572,141
21530,9104005,354,107
21531,9104005,548,107
21532,9192351,236,126
21533,9169550,227,144
21534,9228186,268,149
21535,9215490,397,128
21536,9169550,507,136
21537,9103996,519,134
21538,9103996,154,134
21539,9192351,527,146
21540,9169550,259,144
21541,9187887,688,106
21542,9192351,210,126
21543,9187887,509,124
21544,9103996,271,134
21545,9150913,88,109
21546,9228186,227,122
21547,9192363,630,147
21548,9150913,345,103
21549,9103996,593,125
21550,9192351,679,126
21551,9150913,50,141
21552,9215490,605,120
21553,9192351,315,115
21554,9192351,172,129
21555,9192351,114,129
21556,9169550,231,144
21557,9150913,532,133
21558,9228186,120,104
21559,9103996,470,137
21560,9103996,219,142
21561,9103996,68,142
21562,9103996,5,111
21563,9169550,239,136
21564,9150913,18,103
21565,9169550,170,144
21566,9150913,291,112
21567,9187887,288,124
21568,9104005,32,117
21569,9215490,473,120
21570,9192363,453,119
21571,9228186,618,104
21572,9228186,415,122
21573,9103996,260,101
21574,9187887,294,145
21575,9169550,324,144
21576,9104005,413,143
21577,9192363,623,116
21578,9150913,384,112
21579,9192351,11,146
21580,9103996,230,125
21581,9215490,78,148
21582,9192351,420,123
21583,9169550,612,132
21584,9103996,662,142
21585,9192363,160,116
21586,9104005,542,114
21587,9103996,657,111
21588,9103996,65,131
21589,9103996,588,142
21590,9215490,486,148
21591,9215490,450,108
21592,9192351,489,129
21593,9192363,501,140
21594,9104005,64,114
21595,9192351,692,138
21596,9187887,129,124
21597,9150913,393,141
21598,9103996,1,113
21599,9228186,695,104
21600,9103996,301,134
21601,9215490,417,108
21602,9169550,652,110
21603,9192363,289,140
21604,9103996,126,142
21605,9228186,195,104
21606,9103996,495,134
21607,9192363,502,140
21608,9150913,409,133
21609,9215490,152,139
21610,9192351,328,126
21611,9192363,465,140
21612,9192351,435,126
21613,9169550,498,136
21614,9187887,332,124
21615,9103996,122,125
21616,9103996,322,105
21617,9103996,572,111
21618,9192351,515,123
21619,9192363,592,119
21620,9192351,5,126
21621,9150913,614,103
21622,9228186,546,122
21623,9192351,303,126
21624,9215490,300,120
21625,9192351,135,138
21626,9187887,604,135
21627,9103996,53,125
21628,9103996,626,111
21629,9192351,535,126
21630,9150913,690,109
21631,9215490,451,128
21632,9150913,700,133
21633,9215490,534,108
21634,9187887,529,124
21635,9103996,311,137
21636,9150913,508,112
21637,9104005,174,117
21638,9192363,176,119
21639,9215490,612,108
21640,9103996,324,134
21641,9104005,492,114
21642,9192351,589,126
21643,9169550,235,144
21644,9187887,73,124
21645,9215490,671,148
21646,9150913,316,103
21647,9103996,453,131
21648,9169550,103,144
21649,9215490,321,139
21650,9228186,354,104
21651,9215490,246,128
21652,9187887,555,124
21653,9215490,449,120
21654,9103996,649,134
21655,9192351,38,129
21656,9169550,235,144
21657,9103996,198,105
21658,9215490,101,108
21659,9228186,692,130
21660,9150913,663,133
21661,9103996,597,125
21662,9187887,196,124
21663,9104005,372,107
21664,9150913,394,141
21665,9192351,128,115
21666,9169550,604,144
21667,9192363,557,116
21668,9192351,263,115
21669,9150913,68,112
21670,9169550,120,136
21671,9215490,456,128
21672,9228186,483,122
21673,9215490,176,148
21674,9228186,178,104
21675,9187887,291,106
21676,9215490,248,120
21677,9103996,444,137
21678,9192363,465,140
21679,9103996,67,125
21680,9103996,5,113
21681,9169550,562,132
21682,9192351,375,129
21683,9103996,260,105
21684,9215490,6,120
21685,9104005,504,107
21686,9215490,429,108
21687,9192351,130,126
21688,9103996,181,101
21689,9103996,211,113
21690,9192363,191,147
21691,9104005,612,143
21692,9103996,97,137
21693,9187887,273,106
21694,9104005,477,114
21695,9228186,437,122
21696,9103996,125,111
21697,9104005,339,107
21698,9103996,467,125
21699,9192351,85,126
21700,9187887,280,106
21701,9187887,515,124
21702,9228186,656,130
21703,9192351,416,129
21704,9169550,407,110
21705,9192351,318,126
21706,9150913,95,112
21707,9228186,118,122
21708,9192351,180,123
21709,9169550,528,144
21710,9228186,81,127
21711,9187887,667,135
21712,9228186,417,130
21713,9150913,556,109
21714,9103996,320,105
21715,9228186,692,104
21716,9150913,364,141
21717,9103996,410,134
21718,9192351,202,115
21719,9192351,25,129
21720,9150913,367,103
21721,9192351,460,121
21722,9192351,662,100
21723,9103996,189,134
21724,9192351,225,123
21725,9169550,22,132
21726,9103996,333,131
21727,9192363,608,119
21728,9215490,613,120
21729,9169550,172,136
21730,9192363,124,119
21731,9169550,676,144
21732,9169550,383,132
21733,9192351,403,100
21734,9187887,113,135
21735,9104005,239,117
21736,9187887,81,145
21737,9103996,217,113
21738,9192363,288,116
21739,9228186,127,104
21740,9103996,341,125
21741,9228186,34,127
21742,9192351,579,123
21743,9104005,296,143
21744,9169550,51,110
21745,9103996,219,131
21746,9192351,676,138
21747,9192351,610,115
21748,9103996,440,142
21749,9192363,412,140
21750,9103996,488,131
21751,9228186,612,122
21752,9169550,580,110
21753,9103996,580,113
21754,9103996,508,125
21755,9187887,611,106
21756,9103996,289,101
21757,9228186,74,104
21758,9150913,357,112
21759,9228186,116,102
21760,9150913,121,103
21761,9169550,462,136
21762,9103996,256,113
21763,9215490,424,148
21764,9192351,422,115
21765,9187887,287,135
21766,9150913,503,112
21767,9150913,109,112
21768,9228186,666,122
21769,9169550,455,144
21770,9192351,191,138
21771,9103996,324,131
21772,9192363,12,119
21773,9104005,378,107
21774,9228186,527,149
21775,9103996,82,118
21776,9192363,421,119
21777,9103996,445,113
21778,9192351,571,129
21779,9215490,71,128
21780,9103996,567,125
21781,9192351,468,121
21782,9187887,203,135
21783,9187887,166,106
21784,9103996,639,105
21785,9228186,364,102
21786,9215490,9,120
21787,9103996,197,125
21788,9104005,192,114
21789,9228186,653,104
21790,9192363,549,119
21791,9192351,287,100
21792,9215490,596,139
21793,9103996,332,118
21794,9187887,132,135
21795,9169550,66,110
21796,9103996,54,113
21797,9187887,198,145
21798,9104005,55,143
21799,9215490,29,120
21800,9187887,105,145
21801,9150913,354,109
21802,9103996,109,113
21803,9104005,629,107
21804,9228186,651,149
21805,9228186,178,149
21806,9104005,312,143
21807,9103996,145,111
21808,9150913,54,103
21809,9103996,521,111
21810,9104005,487,117
21811,9187887,381,106
21812,9103996,243,101
21813,9215490,669,139
21814,9103996,247,137
21815,9215490,658,139
21816,9104005,692,117
21817,9187887,76,124
21818,9192363,685,116
21819,9150913,356,133
21820,9103996,674,101
21821,9192363,196,140
21822,9228186,335,149
21823,9192351,244,126
21824,9104005,305,143
21825,9192351,453,123
21826,9192351,243,123
21827,9103996,441,105
21828,9192351,631,115
21829,9215490,282,108
21830,9192351,279,138
21831,9192351,124,115
21832,9228186,576,104
21833,9104005,335,143
21834,9103996,654,118
21835,9169550,86,136
21836,9228186,124,104
21837,9103996,402,101
21838,9187887,75,145
21839,9192363,235,140
21840,9104005,52,117
21841,9103996,115,113
21842,9187887,381,135
21843,9104005,48,114
21844,9103996,195,111
21845,9103996,355,125
21846,9215490,394,148
21847,9103996,405,131
21848,9215490,245,120
21849,9150913,432,103
21850,9150913,259,133
21851,9169550,614,136
21852,9215490,630,148
21853,9169550,683,144
21854,9187887,138,145
21855,9104005,476,107
21856,9192363,264,147
21857,9192363,341,116
21858,9192351,241,129
21859,9169550,122,110
21860,9103996,672,125
21861,9192351,344,129
21862,9192351,507,115
21863,9187887,464,145
21864,9192363,493,140
21865,9192351,157,100
21866,9187887,526,106
21867,9192351,25,123
21868,9187887,274,145
21869,9169550,103,110
21870,9104005,552,114
21871,9192351,511,126
21872,9150913,448,141
21873,9187887,666,145
21874,9192351,680,126
21875,9192363,472,147
21876,9192363,604,147
21877,9215490,409,108
21878,9150913,308,141
21879,9215490,373,120
21880,9215490,478,120
21881,9192351,592,126
21882,9103996,147,131
21883,9228186,391,130
21884,9103996,204,118
21885,9169550,151,136
21886,9215490,504,120
21887,9103996,424,101
21888,9192351,641,146
21889,9103996,326,101
21890,9228186,537,127
21891,9103996,87,118
21892,9228186,572,130
21893,9192351,368,115
21894,9215490,422,120
21895,9103996,320,125
21896,9150913,381,133
21897,9103996,497,137
21898,9104005,265,117
21899,9192363,342,147
21900,9104005,632,107
21901,9169550,27,110
21902,9228186,521,122
21903,9192351,11,121
21904,9187887,200,135
21905,9103996,258,113
21906,9104005,98,107
21907,9228186,487,130
21908,9187887,336,106
21909,9169550,84,144
21910,9192351,544,123
21911,9228186,500,102
21912,9192351,366,129
21913,9228186,462,127
21914,9215490,341,148
21915,9104005,471,117
21916,9192351,213,100
21917,9169550,500,132
21918,9103996,216,137
21919,9103996,321,142
21920,9187887,228,106
21921,9215490,182,148
21922,9169550,591,144
21923,9192363,237,147
21924,9150913,686,109
21925,9228186,585,104
21926,9228186,31,130
21927,9215490,692,108
21928,9103996,373,125
21929,9192351,327,121
21930,9192363,90,116
21931,9228186,646,104
21932,9103996,118,142
21933,9192363,559,140
21934,9192363,698,140
21935,9150913,30,133
21936,9192351,499,138
21937,9215490,20,108
21938,9192351,13,138
21939,9104005,599,107
21940,9104005,558,117
21941,9169550,246,144
21942,9192351,71,129
21943,9150913,626,109
21944,9187887,330,135
21945,9228186,293,102
21946,9228186,106,149
21947,9187887,253,135
21948,9192351,137,126
21949,9150913,663,109
21950,9228186,179,130
21951,9187887,409,145
21952,9103996,238,105
21953,9169550,524,110
21954,9150913,244,141
21955,9228186,176,149
21956,9150913,458,109
21957,9150913,674,112
21958,9192351,418,121
21959,9103996,522,101
21960,9104005,304,143
21961,9169550,540,110
21962,9215490,100,120
21963,9192351,450,100
21964,9192363,160,140
21965,9215490,108,128
21966,9150913,387,103
21967,9103996,398,137
21968,9187887,523,106
21969,9169550,301,144
21970,9228186,333,104
21971,9215490,383,148
21972,9192363,181,116
21973,9150913,344,109
21974,9228186,182,104
21975,9103996,562,111
21976,9104005,244,143
21977,9104005,502,107
21978,9103996,611,137
21979,9192351,394,138
21980,9192363,568,140
21981,9192351,460,115
21982,9103996,408,134
21983,9104005,475,114
21984,9192351,377,123
21985,9103996,425,125
21986,9103996,276,131
21987,9192351,491,121
21988,9103996,554,125
21989,9192351,250,146
21990,9187887,411,145
21991,9192363,420,119
21992,9215490,424,108
21993,9192351,662,126
21994,9150913,446,112
21995,9192351,688,100
21996,9104005,192,117
21997,9192351,629,100
21998,9187887,69,145
21999,9192351,29,146
22000,9150913,76,141
22001,9215490,532,148
22002,9192363,603,147
22003,9150913,453,112
22004,9192351,539,115
22005,9103996,230,125
22006,9192351,641,121
22007,9228186,422,102
22008,9150913,156,141
22009,9192351,65,115
22010,9192363,107,147
22011,9103996,648,137
22012,9192363,554,140
22013,9169550,204,136
22014,9104005,621,107
22015,9187887,449,145
22016,9169550,491,144
22017,9103996,422,111
22018,9228186,186,122
22019,9228186,377,104
22020,9192351,303,100
22021,9228186,653,104
22022,9103996,218,137
22023,9192351,305,146
22024,9228186,663,130
22025,9192351,449,129
22026,9104005,616,143
22027,9169550,162,136
22028,9150913,673,141
22029,9187887,171,135
22030,9228186,175,122
22031,9150913,427,133
22032,9103996,252,118
22033,9215490,94,128
22034,9228186,322,104
22035,9104005,372,143
22036,9103996,472,131
22037,9104005,221,117
22038,9169550,90,136
22039,9192351,513,146
22040,9169550,612,132
22041,9192351,208,129
22042,9187887,283,135
22043,9150913,168,141
22044,9150913,110,133
22045,9192363,617,119
22046,9103996,30,137
22047,9103996,517,111
22048,9192351,467,129
22049,9187887,128,124
22050,9192351,393,138
22051,9215490,235,128
22052,9192363,305,119
22053,9192351,126,100
22054,9103996,160,118
22055,9103996,638,111
22056,9192351,341,100
22057,9228186,386,102
22058,9215490,356,108
22059,9228186,508,127
22060,9192363,334,119
22061,9192351,146,126
22062,9228186,259,102
22063,9215490,164,148
22064,9215490,310,128
22065,9103996,8,105
22066,9228186,275,130
22067,9192351,322,138
22068,9150913,447,141
22069,9215490,80,128
22070,9192363,220,147
22071,9150913,176,141
22072,9215490,486,120
22073,9150913,61,109
22074,9104005,78,143
22075,9150913,231,133
22076,9215490,237,128
22077,9103996,676,113
22078,9215490,642,108
22079,9150913,179,141
22080,9192363,43,147
22081,9228186,91,149
22082,9187887,161,106
22083,9169550,199,132
22084,9104005,255,117
22085,9150913,214,112
22086,9187887,6,135
22087,9169550,471,144
22088,9228186,650,104
22089,9169550,601,144
22090,9192351,544,129
22091,9192351,180,146
22092,9192363,501,119
22093,9103996,548,125
22094,9187887,322,145
22095,9150913,483,109
22096,9192351,99,115
22097,9103996,398,142
22098,9192351,310,129
22099,9192351,46,123
22100,9103996,52,134
22101,9192351,401,138
22102,9192363,380,147
22103,9103996,360,131
22104,9215490,403,108
22105,9103996,71,111
22106,9104005,61,117
22107,9192363,382,140
22108,9228186,214,104
22109,9103996,460,113
22110,9103996,263,125
22111,9228186,444,102
22112,9192351,239,138
22113,9215490,602,148
22114,9187887,150,124
22115,9192363,161,116
22116,9169550,285,136
22117,9103996,610,113
22118,9169550,352,132
22119,9228186,539,102
22120,9187887,540,106
22121,9215490,70,139
22122,9103996,466,134
22123,9169550,49,110
22124,9150913,378,141
22125,9192351,291,123
22126,9192351,651,121
22127,9228186,456,127
22128,9228186,272,127
22129,9192351,509,100
22130,9215490,187,108
22131,9103996,382,111
22132,9103996,329,142
22133,9169550,407,110
22134,9103996,647,131
22135,9103996,319,118
22136,9104005,158,117
22137,9104005,20,143
22138,9228186,36,127
22139,9103996,286,105
22140,9150913,338,133
22141,9192363,203,119
22142,9103996,620,105
22143,9228186,295,122
22144,9103996,451,134
22145,9103996,260,113
22146,9192351,354,115
22147,9215490,647,108
22148,9103996,326,142
22149,9215490,482,128
22150,9228186,413,104
22151,9192363,417,116
22152,9103996,12,105
22153,9192351,329,115
22154,9228186,431,104
22155,9228186,593,127
22156,9150913,36,112
22157,9104005,310,107
22158,9187887,681,135
22159,9215490,273,120
22160,9103996,399,113
22161,9103996,184,101
22162,9228186,508,130
22163,9103996,305,125
22164,9103996,127,142
22165,9192363,132,116
22166,9215490,663,108
22167,9103996,659,125
22168,9187887,528,106
22169,9192351,224,100
22170,9192351,116,100
22171,9150913,76,109
22172,9150913,580,112
22173,9192363,580,119
22174,9187887,50,106
22175,9192351,478,121
22176,9215490,228,108
22177,9215490,506,139
22178,9192363,435,140
22179,9215490,340,148
22180,9192351,550,129
22181,9192351,270,129
22182,9103996,302,137
22183,9104005,403,143
22184,9187887,327,135
22185,9104005,127,117
22186,9187887,341,135
22187,9150913,203,133
22188,9103996,316,111
22189,9169550,109,132
22190,9103996,70,134
22191,9192351,431,129
22192,9150913,235,141
22193,9215490,131,120
22194,9228186,665,130
22195,9192363,473,147
22196,9104005,233,117
22197,9228186,386,102
22198,9103996,669,142
22199,9103996,473,105
22200,9103996,157,131
22201,9150913,436,141
22202,9228186,375,102
22203,9103996,301,137
22204,9169550,552,110
22205,9215490,517,128
22206,9192351,277,100
22207,9169550,341,144
22208,9228186,13,130
22209,9228186,482,127
22210,9150913,541,109
22211,9150913,85,141
22212,9150913,615,133
22213,9192351,407,123
22214,9192351,288,121
22215,9192351,437,126
22216,9169550,33,144
22217,9215490,1,128
22218,9215490,397,148
22219,9228186,262,102
22220,9103996,36,125
22221,9169550,288,144
22222,9103996,430,137
22223,9103996,698,134
22224,9215490,84,128
22225,9192351,417,123
22226,9187887,196,135
22227,9187887,676,135
22228,9187887,200,124
22229,9103996,435,125
22230,9169550,584,132
22231,9104005,169,114
22232,9215490,484,120
22233,9104005,560,114
22234,9228186,431,130
22235,9215490,656,108
22236,9169550,178,136
22237,9215490,188,108
22238,9187887,410,145
22239,9150913,69,133
22240,9228186,147,102
22241,9228186,282,122
22242,9215490,14,148
22243,9192351,190,126
22244,9228186,311,122
22245,9215490,286,128
22246,9187887,384,124
22247,9169550,12,136
22248,9104005,73,107
22249,9103996,676,131
22250,9103996,179,125
22251,9103996,113,111
22252,9187887,650,124
22253,9228186,568,130
22254,9150913,339,109
22255,9187887,92,145
22256,9228186,434,130
22257,9228186,674,102
22258,9228186,449,104
22259,9103996,45,113
22260,9104005,478,114
22261,9228186,617,104
22262,9187887,594,106
22263,9192351,218,126
22264,9215490,33,108
22265,9192363,327,119
22266,9215490,236,108
22267,9192351,630,100
22268,9103996,475,113
22269,9150913,217,109
22270,9192351,339,123
22271,9192363,605,119
22272,9192351,28,100
22273,9104005,439,117
22274,9192351,583,138
22275,9228186,103,122
22276,9104005,665,117
22277,9150913,659,112
22278,9215490,575,108
22279,9192351,5,129
22280,9150913,464,112
22281,9192351,149,115
22282,9192351,523,126
22283,9228186,178,102
22284,9228186,184,104
22285,9192351,132,123
22286,9169550,448,132
22287,9150913,444,103
22288,9150913,156,103
22289,9187887,262,145
22290,9192351,260,121
22291,9103996,64,113
22292,9192351,556,100
22293,9192363,568,140
22294,9192351,449,123
22295,9187887,545,145
22296,9169550,600,110
22297,9192351,60,123
22298,9215490,230,139
22299,9169550,355,144
22300,9104005,624,117
22301,9103996,660,137
22302,9103996,11,105
22303,9228186,500,127
